city_id_old,city_name_old,district_id_old,district_name_old,ward_id_old,ward_name_old,city_id_new,city_name_new,ward_id_new,ward_new_name
11,Thành Phố Hà Nội,267,Quận Ba Đình,65803,Phường Điện Biên,11,Thành Phố Hà Nội,14091,Phường Ba Đình
11,Thành Phố Hà Nội,267,Quận Ba Đình,131339,Phường Đội Cấn,11,Thành Phố Hà Nội,14091,Phường Ba Đình
11,Thành Phố Hà Nội,267,Quận Ba Đình,131339,Phường Đội Cấn,11,Thành Phố Hà Nội,14603,Phường Ngọc Hà
11,Thành Phố Hà Nội,267,Quận Ba Đình,196875,Phường Giảng Võ,11,Thành Phố Hà Nội,14347,Phường Giảng Võ
11,Thành Phố Hà Nội,267,Quận Ba Đình,262411,Phường Kim Mã,11,Thành Phố Hà Nội,14091,Phường Ba Đình
11,Thành Phố Hà Nội,267,Quận Ba Đình,262411,Phường Kim Mã,11,Thành Phố Hà Nội,14347,Phường Giảng Võ
11,Thành Phố Hà Nội,267,Quận Ba Đình,262411,Phường Kim Mã,11,Thành Phố Hà Nội,14603,Phường Ngọc Hà
11,Thành Phố Hà Nội,267,Quận Ba Đình,327947,Phường Liễu Giai,11,Thành Phố Hà Nội,14603,Phường Ngọc Hà
11,Thành Phố Hà Nội,267,Quận Ba Đình,393483,Phường Ngọc Hà,11,Thành Phố Hà Nội,14091,Phường Ba Đình
11,Thành Phố Hà Nội,267,Quận Ba Đình,393483,Phường Ngọc Hà,11,Thành Phố Hà Nội,14603,Phường Ngọc Hà
11,Thành Phố Hà Nội,267,Quận Ba Đình,459019,Phường Vĩnh Phúc,11,Thành Phố Hà Nội,14603,Phường Ngọc Hà
11,Thành Phố Hà Nội,267,Quận Ba Đình,524555,Phường Ngọc Khánh,11,Thành Phố Hà Nội,14347,Phường Giảng Võ
11,Thành Phố Hà Nội,267,Quận Ba Đình,524555,Phường Ngọc Khánh,11,Thành Phố Hà Nội,14603,Phường Ngọc Hà
11,Thành Phố Hà Nội,267,Quận Ba Đình,655627,Phường Phúc Xá,11,Thành Phố Hà Nội,17163,Phường Hồng Hà
11,Thành Phố Hà Nội,267,Quận Ba Đình,721163,Phường Quán Thánh,11,Thành Phố Hà Nội,14091,Phường Ba Đình
11,Thành Phố Hà Nội,267,Quận Ba Đình,786699,Phường Thành Công,11,Thành Phố Hà Nội,14347,Phường Giảng Võ
11,Thành Phố Hà Nội,267,Quận Ba Đình,786699,Phường Thành Công,11,Thành Phố Hà Nội,24331,Phường Ô Chợ Dừa
11,Thành Phố Hà Nội,267,Quận Ba Đình,852235,Phường Trúc Bạch,11,Thành Phố Hà Nội,14091,Phường Ba Đình
11,Thành Phố Hà Nội,267,Quận Ba Đình,917771,Phường Cống Vị,11,Thành Phố Hà Nội,14347,Phường Giảng Võ
11,Thành Phố Hà Nội,267,Quận Ba Đình,917771,Phường Cống Vị,11,Thành Phố Hà Nội,14603,Phường Ngọc Hà
11,Thành Phố Hà Nội,523,Quận Cầu Giấy,66059,Phường Dịch Vọng Hậu,11,Thành Phố Hà Nội,14859,Phường Cầu Giấy
11,Thành Phố Hà Nội,523,Quận Cầu Giấy,66059,Phường Dịch Vọng Hậu,11,Thành Phố Hà Nội,15115,Phường Nghĩa Đô
11,Thành Phố Hà Nội,523,Quận Cầu Giấy,131595,Phường Dịch Vọng,11,Thành Phố Hà Nội,14859,Phường Cầu Giấy
11,Thành Phố Hà Nội,523,Quận Cầu Giấy,131595,Phường Dịch Vọng,11,Thành Phố Hà Nội,15115,Phường Nghĩa Đô
11,Thành Phố Hà Nội,523,Quận Cầu Giấy,197131,Phường Quan Hoa,11,Thành Phố Hà Nội,14859,Phường Cầu Giấy
11,Thành Phố Hà Nội,523,Quận Cầu Giấy,197131,Phường Quan Hoa,11,Thành Phố Hà Nội,15115,Phường Nghĩa Đô
11,Thành Phố Hà Nội,523,Quận Cầu Giấy,262667,Phường Mai Dịch,11,Thành Phố Hà Nội,1035,Phường Phú Diễn
11,Thành Phố Hà Nội,523,Quận Cầu Giấy,262667,Phường Mai Dịch,11,Thành Phố Hà Nội,26123,Phường Từ Liêm
11,Thành Phố Hà Nội,523,Quận Cầu Giấy,328203,Phường Nghĩa Đô,11,Thành Phố Hà Nội,15115,Phường Nghĩa Đô
11,Thành Phố Hà Nội,523,Quận Cầu Giấy,328203,Phường Nghĩa Đô,11,Thành Phố Hà Nội,32267,Phường Tây Hồ
11,Thành Phố Hà Nội,523,Quận Cầu Giấy,393739,Phường Nghĩa Tân,11,Thành Phố Hà Nội,15115,Phường Nghĩa Đô
11,Thành Phố Hà Nội,523,Quận Cầu Giấy,459275,Phường Trung Hòa,11,Thành Phố Hà Nội,24075,Phường Yên Hòa
11,Thành Phố Hà Nội,523,Quận Cầu Giấy,524811,Phường Yên Hòa,11,Thành Phố Hà Nội,14859,Phường Cầu Giấy
11,Thành Phố Hà Nội,523,Quận Cầu Giấy,524811,Phường Yên Hòa,11,Thành Phố Hà Nội,24075,Phường Yên Hòa
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,66315,Phường Trương Định,11,Thành Phố Hà Nội,4875,Phường Tương Mai
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,66315,Phường Trương Định,11,Thành Phố Hà Nội,27915,Phường Bạch Mai
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,131851,Phường Vĩnh Tuy,11,Thành Phố Hà Nội,16907,Phường Vĩnh Tuy
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,131851,Phường Vĩnh Tuy,11,Thành Phố Hà Nội,18187,Phường Vĩnh Hưng
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,197387,Phường Nguyễn Du,11,Thành Phố Hà Nội,22027,Phường Hai Bà Trưng
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,262923,Phường Bạch Đằng,11,Thành Phố Hà Nội,17163,Phường Hồng Hà
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,262923,Phường Bạch Đằng,11,Thành Phố Hà Nội,22027,Phường Hai Bà Trưng
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,328459,Phường Bách Khoa,11,Thành Phố Hà Nội,27915,Phường Bạch Mai
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,393995,Phường Bạch Mai,11,Thành Phố Hà Nội,27915,Phường Bạch Mai
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,590603,Phường Đồng Nhân,11,Thành Phố Hà Nội,22027,Phường Hai Bà Trưng
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,656139,Phường Đồng Tâm,11,Thành Phố Hà Nội,4875,Phường Tương Mai
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,656139,Phường Đồng Tâm,11,Thành Phố Hà Nội,27915,Phường Bạch Mai
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,721675,Phường Lê Đại Hành,11,Thành Phố Hà Nội,22027,Phường Hai Bà Trưng
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,787211,Phường Minh Khai,11,Thành Phố Hà Nội,4875,Phường Tương Mai
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,787211,Phường Minh Khai,11,Thành Phố Hà Nội,27915,Phường Bạch Mai
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,852747,Phường Phạm Đình Hổ,11,Thành Phố Hà Nội,22027,Phường Hai Bà Trưng
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,918283,Phường Phố Huế,11,Thành Phố Hà Nội,22027,Phường Hai Bà Trưng
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,1049355,Phường Quỳnh Mai,11,Thành Phố Hà Nội,27915,Phường Bạch Mai
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,1114891,Phường Thanh Lương,11,Thành Phố Hà Nội,4619,Phường Lĩnh Nam
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,1114891,Phường Thanh Lương,11,Thành Phố Hà Nội,16907,Phường Vĩnh Tuy
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,1114891,Phường Thanh Lương,11,Thành Phố Hà Nội,17163,Phường Hồng Hà
11,Thành Phố Hà Nội,779,Quận Hai Bà Trưng,1180427,Phường Thanh Nhàn,11,Thành Phố Hà Nội,27915,Phường Bạch Mai
11,Thành Phố Hà Nội,1035,Quận Hà Đông,66571,Phường Yên Nghĩa,11,Thành Phố Hà Nội,17675,Phường Yên Nghĩa
11,Thành Phố Hà Nội,1035,Quận Hà Đông,66571,Phường Yên Nghĩa,11,Thành Phố Hà Nội,21259,Phường Dương Nội
11,Thành Phố Hà Nội,1035,Quận Hà Đông,197643,Phường Phú Lương,11,Thành Phố Hà Nội,13579,Xã Bình Minh
11,Thành Phố Hà Nội,1035,Quận Hà Đông,197643,Phường Phú Lương,11,Thành Phố Hà Nội,21003,Phường Phú Lương
11,Thành Phố Hà Nội,1035,Quận Hà Đông,263179,Phường Phúc La,11,Thành Phố Hà Nội,21771,Phường Hà Đông
11,Thành Phố Hà Nội,1035,Quận Hà Đông,328715,Phường Đồng Mai,11,Thành Phố Hà Nội,17675,Phường Yên Nghĩa
11,Thành Phố Hà Nội,1035,Quận Hà Đông,394251,Phường Dương Nội,11,Thành Phố Hà Nội,21259,Phường Dương Nội
11,Thành Phố Hà Nội,1035,Quận Hà Đông,459787,Phường Hà Cầu,11,Thành Phố Hà Nội,21515,Phường Kiến Hưng
11,Thành Phố Hà Nội,1035,Quận Hà Đông,459787,Phường Hà Cầu,11,Thành Phố Hà Nội,21771,Phường Hà Đông
11,Thành Phố Hà Nội,1035,Quận Hà Đông,525323,Phường Kiến Hưng,11,Thành Phố Hà Nội,21515,Phường Kiến Hưng
11,Thành Phố Hà Nội,1035,Quận Hà Đông,590859,Phường La Khê,11,Thành Phố Hà Nội,21259,Phường Dương Nội
11,Thành Phố Hà Nội,1035,Quận Hà Đông,590859,Phường La Khê,11,Thành Phố Hà Nội,21771,Phường Hà Đông
11,Thành Phố Hà Nội,1035,Quận Hà Đông,656395,Phường Mộ Lao,11,Thành Phố Hà Nội,21771,Phường Hà Đông
11,Thành Phố Hà Nội,1035,Quận Hà Đông,787467,Phường Phú La,11,Thành Phố Hà Nội,21515,Phường Kiến Hưng
11,Thành Phố Hà Nội,1035,Quận Hà Đông,853003,Phường Phú Lãm,11,Thành Phố Hà Nội,21003,Phường Phú Lương
11,Thành Phố Hà Nội,1035,Quận Hà Đông,918539,Phường Quang Trung,11,Thành Phố Hà Nội,21771,Phường Hà Đông
11,Thành Phố Hà Nội,1035,Quận Hà Đông,984075,Phường Vạn Phúc,11,Thành Phố Hà Nội,21771,Phường Hà Đông
11,Thành Phố Hà Nội,1035,Quận Hà Đông,1049611,Phường Văn Quán,11,Thành Phố Hà Nội,5131,Phường Thanh Liệt
11,Thành Phố Hà Nội,1035,Quận Hà Đông,1049611,Phường Văn Quán,11,Thành Phố Hà Nội,21771,Phường Hà Đông
11,Thành Phố Hà Nội,1035,Quận Hà Đông,1115147,Phường Biên Giang,11,Thành Phố Hà Nội,11531,Phường Chương Mỹ
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,66827,Phường Chương Dương,11,Thành Phố Hà Nội,17163,Phường Hồng Hà
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,132363,Phường Cửa Đông,11,Thành Phố Hà Nội,14091,Phường Ba Đình
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,132363,Phường Cửa Đông,11,Thành Phố Hà Nội,31755,Phường Hoàn Kiếm
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,197899,Phường Cửa Nam,11,Thành Phố Hà Nội,17419,Phường Cửa Nam
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,263435,Phường Đồng Xuân,11,Thành Phố Hà Nội,31755,Phường Hoàn Kiếm
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,328971,Phường Hàng Bài,11,Thành Phố Hà Nội,17419,Phường Cửa Nam
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,394507,Phường Hàng Bồ,11,Thành Phố Hà Nội,31755,Phường Hoàn Kiếm
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,460043,Phường Hàng Bông,11,Thành Phố Hà Nội,17419,Phường Cửa Nam
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,460043,Phường Hàng Bông,11,Thành Phố Hà Nội,31755,Phường Hoàn Kiếm
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,525579,Phường Hàng Buồm,11,Thành Phố Hà Nội,31755,Phường Hoàn Kiếm
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,591115,Phường Hàng Đào,11,Thành Phố Hà Nội,31755,Phường Hoàn Kiếm
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,656651,Phường Hàng Gai,11,Thành Phố Hà Nội,31755,Phường Hoàn Kiếm
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,722187,Phường Hàng Mã,11,Thành Phố Hà Nội,31755,Phường Hoàn Kiếm
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,787723,Phường Hàng Trống,11,Thành Phố Hà Nội,31755,Phường Hoàn Kiếm
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,853259,Phường Lý Thái Tổ,11,Thành Phố Hà Nội,31755,Phường Hoàn Kiếm
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,918795,Phường Phan Chu Trinh,11,Thành Phố Hà Nội,17419,Phường Cửa Nam
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,984331,Phường Phúc Tân,11,Thành Phố Hà Nội,17163,Phường Hồng Hà
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,1049867,Phường Trần Hưng Đạo,11,Thành Phố Hà Nội,17419,Phường Cửa Nam
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,1115403,Phường Hàng Bạc,11,Thành Phố Hà Nội,31755,Phường Hoàn Kiếm
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,1180939,Phường Tràng Tiền,11,Thành Phố Hà Nội,17419,Phường Cửa Nam
11,Thành Phố Hà Nội,1291,Quận Hoàn Kiếm,1180939,Phường Tràng Tiền,11,Thành Phố Hà Nội,31755,Phường Hoàn Kiếm
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,67083,Phường Hoàng Liệt,11,Thành Phố Hà Nội,4363,Phường Hoàng Liệt
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,67083,Phường Hoàng Liệt,11,Thành Phố Hà Nội,32011,Phường Yên Sở
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,132619,Phường Hoàng Văn Thụ,11,Thành Phố Hà Nội,4875,Phường Tương Mai
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,132619,Phường Hoàng Văn Thụ,11,Thành Phố Hà Nội,25867,Phường Hoàng Mai
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,198155,Phường Lĩnh Nam,11,Thành Phố Hà Nội,4619,Phường Lĩnh Nam
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,198155,Phường Lĩnh Nam,11,Thành Phố Hà Nội,18187,Phường Vĩnh Hưng
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,263691,Phường Mai Động,11,Thành Phố Hà Nội,4875,Phường Tương Mai
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,263691,Phường Mai Động,11,Thành Phố Hà Nội,16907,Phường Vĩnh Tuy
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,329227,Phường Thanh Trì,11,Thành Phố Hà Nội,4619,Phường Lĩnh Nam
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,329227,Phường Thanh Trì,11,Thành Phố Hà Nội,18187,Phường Vĩnh Hưng
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,394763,Phường Thịnh Liệt,11,Thành Phố Hà Nội,25867,Phường Hoàng Mai
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,460299,Phường Trần Phú,11,Thành Phố Hà Nội,4619,Phường Lĩnh Nam
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,460299,Phường Trần Phú,11,Thành Phố Hà Nội,25867,Phường Hoàng Mai
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,525835,Phường Tương Mai,11,Thành Phố Hà Nội,4875,Phường Tương Mai
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,591371,Phường Đại Kim,11,Thành Phố Hà Nội,4363,Phường Hoàng Liệt
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,591371,Phường Đại Kim,11,Thành Phố Hà Nội,10507,Phường Định Công
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,656907,Phường Định Công,11,Thành Phố Hà Nội,2571,Phường Phương Liệt
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,656907,Phường Định Công,11,Thành Phố Hà Nội,10507,Phường Định Công
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,722443,Phường Vĩnh Hưng,11,Thành Phố Hà Nội,18187,Phường Vĩnh Hưng
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,722443,Phường Vĩnh Hưng,11,Thành Phố Hà Nội,25867,Phường Hoàng Mai
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,787979,Phường Yên Sở,11,Thành Phố Hà Nội,4619,Phường Lĩnh Nam
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,787979,Phường Yên Sở,11,Thành Phố Hà Nội,25867,Phường Hoàng Mai
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,787979,Phường Yên Sở,11,Thành Phố Hà Nội,32011,Phường Yên Sở
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,853515,Phường Giáp Bát,11,Thành Phố Hà Nội,4875,Phường Tương Mai
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,853515,Phường Giáp Bát,11,Thành Phố Hà Nội,25867,Phường Hoàng Mai
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,919051,Phường Tân Mai,11,Thành Phố Hà Nội,4875,Phường Tương Mai
11,Thành Phố Hà Nội,1547,Quận Hoàng Mai,919051,Phường Tân Mai,11,Thành Phố Hà Nội,25867,Phường Hoàng Mai
11,Thành Phố Hà Nội,1803,Quận Long Biên,67339,Phường Phúc Đồng,11,Thành Phố Hà Nội,12555,Phường Phúc Lợi
11,Thành Phố Hà Nội,1803,Quận Long Biên,67339,Phường Phúc Đồng,11,Thành Phố Hà Nội,20491,Phường Long Biên
11,Thành Phố Hà Nội,1803,Quận Long Biên,132875,Phường Phúc Lợi,11,Thành Phố Hà Nội,12555,Phường Phúc Lợi
11,Thành Phố Hà Nội,1803,Quận Long Biên,263947,Phường Thạch Bàn,11,Thành Phố Hà Nội,3339,Xã Gia Lâm
11,Thành Phố Hà Nội,1803,Quận Long Biên,263947,Phường Thạch Bàn,11,Thành Phố Hà Nội,20491,Phường Long Biên
11,Thành Phố Hà Nội,1803,Quận Long Biên,329483,Phường Việt Hưng,11,Thành Phố Hà Nội,12555,Phường Phúc Lợi
11,Thành Phố Hà Nội,1803,Quận Long Biên,329483,Phường Việt Hưng,11,Thành Phố Hà Nội,12811,Phường Việt Hưng
11,Thành Phố Hà Nội,1803,Quận Long Biên,395019,Phường Bồ Đề,11,Thành Phố Hà Nội,17163,Phường Hồng Hà
11,Thành Phố Hà Nội,1803,Quận Long Biên,395019,Phường Bồ Đề,11,Thành Phố Hà Nội,18443,Phường Bồ Đề
11,Thành Phố Hà Nội,1803,Quận Long Biên,460555,Phường Cự Khối,11,Thành Phố Hà Nội,20491,Phường Long Biên
11,Thành Phố Hà Nội,1803,Quận Long Biên,460555,Phường Cự Khối,11,Thành Phố Hà Nội,27403,Xã Bát Tràng
11,Thành Phố Hà Nội,1803,Quận Long Biên,526091,Phường Đức Giang,11,Thành Phố Hà Nội,12811,Phường Việt Hưng
11,Thành Phố Hà Nội,1803,Quận Long Biên,591627,Phường Gia Thụy,11,Thành Phố Hà Nội,12811,Phường Việt Hưng
11,Thành Phố Hà Nội,1803,Quận Long Biên,591627,Phường Gia Thụy,11,Thành Phố Hà Nội,18443,Phường Bồ Đề
11,Thành Phố Hà Nội,1803,Quận Long Biên,657163,Phường Giang Biên,11,Thành Phố Hà Nội,12811,Phường Việt Hưng
11,Thành Phố Hà Nội,1803,Quận Long Biên,722699,Phường Long Biên,11,Thành Phố Hà Nội,20491,Phường Long Biên
11,Thành Phố Hà Nội,1803,Quận Long Biên,788235,Phường Ngọc Lâm,11,Thành Phố Hà Nội,18443,Phường Bồ Đề
11,Thành Phố Hà Nội,1803,Quận Long Biên,853771,Phường Ngọc Thụy,11,Thành Phố Hà Nội,17163,Phường Hồng Hà
11,Thành Phố Hà Nội,1803,Quận Long Biên,853771,Phường Ngọc Thụy,11,Thành Phố Hà Nội,18443,Phường Bồ Đề
11,Thành Phố Hà Nội,1803,Quận Long Biên,919307,Phường Thượng Thanh,11,Thành Phố Hà Nội,12811,Phường Việt Hưng
11,Thành Phố Hà Nội,1803,Quận Long Biên,919307,Phường Thượng Thanh,11,Thành Phố Hà Nội,18443,Phường Bồ Đề
11,Thành Phố Hà Nội,2059,Quận Đống Đa,133131,Phường Cát Linh,11,Thành Phố Hà Nội,24331,Phường Ô Chợ Dừa
11,Thành Phố Hà Nội,2059,Quận Đống Đa,198667,Phường Hàng Bột,11,Thành Phố Hà Nội,24331,Phường Ô Chợ Dừa
11,Thành Phố Hà Nội,2059,Quận Đống Đa,198667,Phường Hàng Bột,11,Thành Phố Hà Nội,25355,Phường Văn Miếu-Quốc Tử Giám
11,Thành Phố Hà Nội,2059,Quận Đống Đa,264203,Phường Khâm Thiên,11,Thành Phố Hà Nội,25355,Phường Văn Miếu-Quốc Tử Giám
11,Thành Phố Hà Nội,2059,Quận Đống Đa,329739,Phường Khương Thượng,11,Thành Phố Hà Nội,24587,Phường Kim Liên
11,Thành Phố Hà Nội,2059,Quận Đống Đa,395275,Phường Kim Liên,11,Thành Phố Hà Nội,24587,Phường Kim Liên
11,Thành Phố Hà Nội,2059,Quận Đống Đa,460811,Phường Láng Hạ,11,Thành Phố Hà Nội,14347,Phường Giảng Võ
11,Thành Phố Hà Nội,2059,Quận Đống Đa,460811,Phường Láng Hạ,11,Thành Phố Hà Nội,24843,Phường Láng
11,Thành Phố Hà Nội,2059,Quận Đống Đa,460811,Phường Láng Hạ,11,Thành Phố Hà Nội,25099,Phường Đống Đa
11,Thành Phố Hà Nội,2059,Quận Đống Đa,526347,Phường Láng Thượng,11,Thành Phố Hà Nội,24843,Phường Láng
11,Thành Phố Hà Nội,2059,Quận Đống Đa,591883,Phường Nam Đồng,11,Thành Phố Hà Nội,24587,Phường Kim Liên
11,Thành Phố Hà Nội,2059,Quận Đống Đa,591883,Phường Nam Đồng,11,Thành Phố Hà Nội,25099,Phường Đống Đa
11,Thành Phố Hà Nội,2059,Quận Đống Đa,722955,Phường Ô Chợ Dừa,11,Thành Phố Hà Nội,24331,Phường Ô Chợ Dừa
11,Thành Phố Hà Nội,2059,Quận Đống Đa,722955,Phường Ô Chợ Dừa,11,Thành Phố Hà Nội,25099,Phường Đống Đa
11,Thành Phố Hà Nội,2059,Quận Đống Đa,788491,Phường Phương Liên-Trung Tự,11,Thành Phố Hà Nội,24587,Phường Kim Liên
11,Thành Phố Hà Nội,2059,Quận Đống Đa,788491,Phường Phương Liên-Trung Tự,11,Thành Phố Hà Nội,25355,Phường Văn Miếu-Quốc Tử Giám
11,Thành Phố Hà Nội,2059,Quận Đống Đa,854027,Phường Phương Mai,11,Thành Phố Hà Nội,24587,Phường Kim Liên
11,Thành Phố Hà Nội,2059,Quận Đống Đa,919563,Phường Quang Trung,11,Thành Phố Hà Nội,24587,Phường Kim Liên
11,Thành Phố Hà Nội,2059,Quận Đống Đa,919563,Phường Quang Trung,11,Thành Phố Hà Nội,25099,Phường Đống Đa
11,Thành Phố Hà Nội,2059,Quận Đống Đa,1050635,Phường Thịnh Quang,11,Thành Phố Hà Nội,24587,Phường Kim Liên
11,Thành Phố Hà Nội,2059,Quận Đống Đa,1050635,Phường Thịnh Quang,11,Thành Phố Hà Nội,25099,Phường Đống Đa
11,Thành Phố Hà Nội,2059,Quận Đống Đa,1116171,Phường Thổ Quan,11,Thành Phố Hà Nội,25355,Phường Văn Miếu-Quốc Tử Giám
11,Thành Phố Hà Nội,2059,Quận Đống Đa,1181707,Phường Trung Liệt,11,Thành Phố Hà Nội,24331,Phường Ô Chợ Dừa
11,Thành Phố Hà Nội,2059,Quận Đống Đa,1181707,Phường Trung Liệt,11,Thành Phố Hà Nội,24587,Phường Kim Liên
11,Thành Phố Hà Nội,2059,Quận Đống Đa,1181707,Phường Trung Liệt,11,Thành Phố Hà Nội,25099,Phường Đống Đa
11,Thành Phố Hà Nội,2059,Quận Đống Đa,1312779,Phường Văn Chương,11,Thành Phố Hà Nội,25355,Phường Văn Miếu-Quốc Tử Giám
11,Thành Phố Hà Nội,2059,Quận Đống Đa,1378315,Phường Văn Miếu-Quốc Tử Giám,11,Thành Phố Hà Nội,24331,Phường Ô Chợ Dừa
11,Thành Phố Hà Nội,2059,Quận Đống Đa,1378315,Phường Văn Miếu-Quốc Tử Giám,11,Thành Phố Hà Nội,25355,Phường Văn Miếu-Quốc Tử Giám
11,Thành Phố Hà Nội,2315,Quận Tây Hồ,67851,Phường Bưởi,11,Thành Phố Hà Nội,32267,Phường Tây Hồ
11,Thành Phố Hà Nội,2315,Quận Tây Hồ,133387,Phường Nhật Tân,11,Thành Phố Hà Nội,17163,Phường Hồng Hà
11,Thành Phố Hà Nội,2315,Quận Tây Hồ,133387,Phường Nhật Tân,11,Thành Phố Hà Nội,32267,Phường Tây Hồ
11,Thành Phố Hà Nội,2315,Quận Tây Hồ,198923,Phường Quảng An,11,Thành Phố Hà Nội,32267,Phường Tây Hồ
11,Thành Phố Hà Nội,2315,Quận Tây Hồ,264459,Phường Tứ Liên,11,Thành Phố Hà Nội,17163,Phường Hồng Hà
11,Thành Phố Hà Nội,2315,Quận Tây Hồ,329995,Phường Xuân La,11,Thành Phố Hà Nội,1803,Phường Xuân Đỉnh
11,Thành Phố Hà Nội,2315,Quận Tây Hồ,329995,Phường Xuân La,11,Thành Phố Hà Nội,15115,Phường Nghĩa Đô
11,Thành Phố Hà Nội,2315,Quận Tây Hồ,329995,Phường Xuân La,11,Thành Phố Hà Nội,32267,Phường Tây Hồ
11,Thành Phố Hà Nội,2315,Quận Tây Hồ,395531,Phường Yên Phụ,11,Thành Phố Hà Nội,17163,Phường Hồng Hà
11,Thành Phố Hà Nội,2315,Quận Tây Hồ,395531,Phường Yên Phụ,11,Thành Phố Hà Nội,32267,Phường Tây Hồ
11,Thành Phố Hà Nội,2315,Quận Tây Hồ,461067,Phường Phú Thượng,11,Thành Phố Hà Nội,17163,Phường Hồng Hà
11,Thành Phố Hà Nội,2315,Quận Tây Hồ,461067,Phường Phú Thượng,11,Thành Phố Hà Nội,25611,Phường Phú Thượng
11,Thành Phố Hà Nội,2315,Quận Tây Hồ,526603,Phường Thụy Khuê,11,Thành Phố Hà Nội,32267,Phường Tây Hồ
11,Thành Phố Hà Nội,2571,Quận Thanh Xuân,68107,Phường Nhân Chính,11,Thành Phố Hà Nội,24075,Phường Yên Hòa
11,Thành Phố Hà Nội,2571,Quận Thanh Xuân,68107,Phường Nhân Chính,11,Thành Phố Hà Nội,28171,Phường Thanh Xuân
11,Thành Phố Hà Nội,2571,Quận Thanh Xuân,133643,Phường Phương Liệt,11,Thành Phố Hà Nội,2571,Phường Phương Liệt
